quote_date,paper,exch,open,high,low,close,volume,value
20060711,SK-GRONT,Fonds,480.45,480.45,480.45,480.45,0,0
20060710,SK-GRONT,Fonds,479.18,479.18,479.18,479.18,0,0
20060707,SK-GRONT,Fonds,481.64,481.64,481.64,481.64,0,0
20060706,SK-GRONT,Fonds,478.18,478.18,478.18,478.18,0,0
20060705,SK-GRONT,Fonds,483.69,483.69,483.69,483.69,0,0
20060704,SK-GRONT,Fonds,479.89,479.89,479.89,479.89,0,0
20060703,SK-GRONT,Fonds,477.69,477.69,477.69,477.69,0,0
20060630,SK-GRONT,Fonds,466.44,466.44,466.44,466.44,0,0
20060629,SK-GRONT,Fonds,458.17,458.17,458.17,458.17,0,0
20060628,SK-GRONT,Fonds,461.63,461.63,461.63,461.63,0,0
20060627,SK-GRONT,Fonds,464.91,464.91,464.91,464.91,0,0
20060623,SK-GRONT,Fonds,463.85,463.85,463.85,463.85,0,0
20060622,SK-GRONT,Fonds,461.90,461.90,461.90,461.90,0,0
20060621,SK-GRONT,Fonds,458.33,458.33,458.33,458.33,0,0
20060620,SK-GRONT,Fonds,456.46,456.46,456.46,456.46,0,0
20060619,SK-GRONT,Fonds,450.52,450.52,450.52,450.52,0,0
20060616,SK-GRONT,Fonds,454.67,454.67,454.67,454.67,0,0
20060615,SK-GRONT,Fonds,440.24,440.24,440.24,440.24,0,0
20060614,SK-GRONT,Fonds,433.89,433.89,433.89,433.89,0,0
20060613,SK-GRONT,Fonds,444.41,444.41,444.41,444.41,0,0
20060612,SK-GRONT,Fonds,452.88,452.88,452.88,452.88,0,0
20060609,SK-GRONT,Fonds,444.78,444.78,444.78,444.78,0,0
20060608,SK-GRONT,Fonds,462.03,462.03,462.03,462.03,0,0
20060606,SK-GRONT,Fonds,475.14,475.14,475.14,475.14,0,0
20060602,SK-GRONT,Fonds,473.30,473.30,473.30,473.30,0,0
20060601,SK-GRONT,Fonds,468.95,468.95,468.95,468.95,0,0
20060531,SK-GRONT,Fonds,468.45,468.45,468.45,468.45,0,0
20060530,SK-GRONT,Fonds,479.69,479.69,479.69,479.69,0,0
20060529,SK-GRONT,Fonds,461.79,461.79,461.79,461.79,0,0
20060525,SK-GRONT,Fonds,468.76,468.76,468.76,468.76,0,0
20060524,SK-GRONT,Fonds,446.96,446.96,446.96,446.96,0,0
20060523,SK-GRONT,Fonds,466.34,466.34,466.34,466.34,0,0
20060522,SK-GRONT,Fonds,466.83,466.83,466.83,466.83,0,0
20060519,SK-GRONT,Fonds,491.52,491.52,491.52,491.52,0,0
20060517,SK-GRONT,Fonds,487.70,487.70,487.70,487.70,0,0
20060516,SK-GRONT,Fonds,497.35,497.35,497.35,497.35,0,0
20060515,SK-GRONT,Fonds,509.05,509.05,509.05,509.05,0,0
20060512,SK-GRONT,Fonds,497.35,497.35,497.35,497.35,0,0
20060511,SK-GRONT,Fonds,509.05,509.05,509.05,509.05,0,0
20060510,SK-GRONT,Fonds,513.85,513.85,513.85,513.85,0,0
20060509,SK-GRONT,Fonds,518.98,518.98,518.98,518.98,0,0
20060508,SK-GRONT,Fonds,517.64,517.64,517.64,517.64,0,0
20060505,SK-GRONT,Fonds,515.80,515.80,515.80,515.80,0,0
20060504,SK-GRONT,Fonds,508.67,508.67,508.67,508.67,0,0
20060503,SK-GRONT,Fonds,502.98,502.98,502.98,502.98,0,0
20060502,SK-GRONT,Fonds,506.28,506.28,506.28,506.28,0,0
20060428,SK-GRONT,Fonds,503.45,503.45,503.45,503.45,0,0
20060427,SK-GRONT,Fonds,506.94,506.94,506.94,506.94,0,0
20060426,SK-GRONT,Fonds,512.00,512.00,512.00,512.00,0,0
